id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,latitude,longitude,address
YzwZvv5NBV5SM4t9RsXkMA,shooter-mcgees-alexandria,Shooter McGee's,https://s3-media4.fl.yelpcdn.com/bphoto/4Pt2iTW4-fpWQX6OBMl2Bw/o.jpg,FALSE,https://www.yelp.com/biz/shooter-mcgees-alexandria?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,300,"bars, burgers, comfortfood, Bars, Burgers, Comfort Food",3.5,,$$,+17037519266,(703) 751-9266,2670.6854126731046,38.8130922424795,-77.1227110067459,"5239 Duke St, Alexandria, VA 22304"
yHdtly-icWogBH3vD2ytlg,teds-montana-grill-alexandria-3,Ted's Montana Grill,https://s3-media1.fl.yelpcdn.com/bphoto/VWCGZ69_Dgu1fPUN8v4JQQ/o.jpg,FALSE,https://www.yelp.com/biz/teds-montana-grill-alexandria-3?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,355,"steak, burgers, tradamerican, Steakhouses, Burgers, American (Traditional)",3.5,,$$,+17039600500,(703) 960-0500,2497.6460589946378,38.8016739687058,-77.0718381958241,"2451 Eisenhower Ave, Alexandria, VA 22314"
5JG-7HxHFGXSYHAp1mp-qg,cafe-kindred-falls-church-5,Cafe Kindred,https://s3-media2.fl.yelpcdn.com/bphoto/7BvnQe9SgM7Bpr7fn2FYGw/o.jpg,FALSE,https://www.yelp.com/biz/cafe-kindred-falls-church-5?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,377,"tradamerican, breakfast_brunch, cocktailbars, American (Traditional), Breakfast & Brunch, Cocktail Bars",4,,$,+15713272215,(571) 327-2215,11313.68939875019,38.8851094,-77.1650134,"450 N Washington St, Ste F, Falls Church, VA 22046"
OfSti-LgESj591kk2_MrGg,country-style-chicken-and-waffles-temple-hills,Country Style Chicken and Waffles,https://s3-media1.fl.yelpcdn.com/bphoto/3ORe6YO2Du0_tN2KUDi59w/o.jpg,FALSE,https://www.yelp.com/biz/country-style-chicken-and-waffles-temple-hills?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,208,"chicken_wings, breakfast_brunch, Chicken Wings, Breakfast & Brunch",4,,$,+12405327969,(240) 532-7969,13261.037820119094,38.8233359903097,-76.9505213946104,"4817 Saint Barnabas Rd, Temple Hills, MD 20748"
SpCeYPhky4gsWa9-IBtw2A,a-baked-joint-washington-9,A Baked Joint,https://s3-media1.fl.yelpcdn.com/bphoto/iTBw1KHg5twjvhNbvYjIDg/o.jpg,FALSE,https://www.yelp.com/biz/a-baked-joint-washington-9?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,1505,"coffee, breakfast_brunch, sandwiches, Coffee & Tea, Breakfast & Brunch, Sandwiches",4.5,,$,+12024086985,(202) 408-6985,13755.704530227007,38.9024108024879,-77.0171392790004,"440 K St NW, Washington, DC 20001"
gc5Awe6DNN6myBjJEMippg,la-fromagerie-alexandria,La Fromagerie,https://s3-media1.fl.yelpcdn.com/bphoto/LuTQA3X8Pk37VRxEfjQ5VA/o.jpg,FALSE,https://www.yelp.com/biz/la-fromagerie-alexandria?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,155,"cheese, wine_bars, sandwiches, Cheese Shops, Wine Bars, Sandwiches",4,,$$,+17038792467,(703) 879-2467,4151.461301000659,38.80577,-77.05343,"1222 King St, Alexandria, VA 22314"
fQTFKXraQ25cVQakluo8Vg,kyoto-japanese-restaurant-alexandria-3,Kyoto Japanese Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/LdZwwrcreY1OKkF1EleCUg/o.jpg,FALSE,https://www.yelp.com/biz/kyoto-japanese-restaurant-alexandria-3?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,221,"sushi, japanese, seafood, Sushi Bars, Japanese, Seafood",4,"pickup, delivery",$$,+17033798060,(703) 379-8060,3608.839440780874,38.8287783825629,-77.0924256326797,"3676 King St, Alexandria, VA 22302"
RncrLWb73PR0V5-geELQ-g,king-pollo-alexandria-2,King Pollo,https://s3-media2.fl.yelpcdn.com/bphoto/MvmVjwoh2mmVz0NRTJL2qg/o.jpg,FALSE,https://www.yelp.com/biz/king-pollo-alexandria-2?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,111,"peruvian, Peruvian",4,delivery,$,+15713177312,(571) 317-7312,3007.952235823046,38.8042381,-77.1333867,"682 S Pickett St, Alexandria, VA 22304"
26jnjHIIxR7rN3nfbCQ9wQ,rositas-restaurant-alexandria,Rosita's Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/z_GuoisSHsRp5SS-8AvamA/o.jpg,FALSE,https://www.yelp.com/biz/rositas-restaurant-alexandria?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,55,"salvadoran, Salvadoran",3.5,,$,+17036606202,(703) 660-6202,2781.635289421102,38.77686,-77.08077,"6510 Richmond Hwy, Alexandria, VA 22306"
L_E27j1iLg1wRQ18qYSiXg,pho-bowl-alexandria,Pho Bowl,https://s3-media2.fl.yelpcdn.com/bphoto/jLf8HrkiqPHV6FSKADou4A/o.jpg,FALSE,https://www.yelp.com/biz/pho-bowl-alexandria?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,219,"vietnamese, Vietnamese",4,delivery,$$,+17033399101,(703) 339-9101,8425.068610192722,38.7410021263829,-77.1656463019738,"6406 Landsdowne Ctr, Alexandria, VA 22315"
QB8bdYi9_GMIT-jku9XQTw,enat-restaurant-alexandria,Enat Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/bByqNGdqTFyZ-jJLFIWsYQ/o.jpg,FALSE,https://www.yelp.com/biz/enat-restaurant-alexandria?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,207,"ethiopian, Ethiopian",4.5,"pickup, delivery",$$,+17036423628,(703) 642-3628,4565.279436659121,38.821156,-77.142466,"4709 N Chambliss St, Alexandria, VA 22312"
fJzrQD-doRptfSHIh53HWQ,kogiya-korean-bbq-annandale,Kogiya Korean BBQ,https://s3-media1.fl.yelpcdn.com/bphoto/H2GnB9_mHWsLClnE4nEcXA/o.jpg,FALSE,https://www.yelp.com/biz/kogiya-korean-bbq-annandale?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,1426,"korean, bbq, Korean, Barbeque",4,,$$,+17039426995,(703) 942-6995,9258.221198432428,38.831827,-77.19697,"4220-A Annandale Rd, Annandale, VA 22003"
iyBbcXtQSBfiwFQZwVBNaQ,old-ebbitt-grill-washington,Old Ebbitt Grill,https://s3-media3.fl.yelpcdn.com/bphoto/_3geLjiSmV_ccdnci4e9kQ/o.jpg,FALSE,https://www.yelp.com/biz/old-ebbitt-grill-washington?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,7479,"bars, tradamerican, breakfast_brunch, Bars, American (Traditional), Breakfast & Brunch",4,,$$,+12023474800,(202) 347-4800,12640.28269468375,38.898005,-77.033362,"675 15th St NW, Washington, DC 20005"
0y2nA6n5SD57j_w9bsJNIQ,kovi-asian-street-food-kitchen-arlington,Kovi Asian Street Food Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/DSh1imxNbc7NF8gHM1AvhA/o.jpg,FALSE,https://www.yelp.com/biz/kovi-asian-street-food-kitchen-arlington?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,91,"foodtrucks, asianfusion, Food Trucks, Asian Fusion",4,"pickup, delivery",$$,,,6080.639045654133,38.8456078,-77.0681772,"2921 S Glebe Rd, Arlington, VA 22206"
ziVcxV7TPKRxhZdbtKXSgg,ninas-dandy-alexandria-2,Nina's Dandy,https://s3-media1.fl.yelpcdn.com/bphoto/yt_SePBvWIZ5ZO7UBS-V_A/o.jpg,FALSE,https://www.yelp.com/biz/ninas-dandy-alexandria-2?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,8,"tradamerican, American (Traditional)",4,,$$$$,+15715706454,(571) 570-6454,5236.657249993725,38.8035,-77.0394,"1 Prince St, Alexandria, VA 22314"
vAS45aUUmX2_oSVF1tifxA,the-wharf-alexandria,The Wharf,https://s3-media1.fl.yelpcdn.com/bphoto/l8UsJE1frKhCJz9ayOs0mQ/o.jpg,FALSE,https://www.yelp.com/biz/the-wharf-alexandria?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,395,"seafood, Seafood",3.5,,$$$,+17038362836,(703) 836-2836,5159.853129299178,38.8044672674357,-77.041252699263,"119 King St, Alexandria, VA 22314"
w6c3YYE7gabFsrxWSBVx4A,rice-and-noodles-thai-gourmet-alexandria,Rice & Noodles Thai Gourmet,https://s3-media2.fl.yelpcdn.com/bphoto/_rDiVk1047fSjthVJzO01Q/o.jpg,FALSE,https://www.yelp.com/biz/rice-and-noodles-thai-gourmet-alexandria?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,263,"thai, noodles, desserts, Thai, Noodles, Desserts",4,,$$,+17033130330,(703) 313-0330,4403.540617187595,38.7817880315088,-77.1469730970555,"6111 Franconia Rd, Alexandria, VA 22310"
yUF0YS4BZakJX2SvmdfLZg,the-sushi-bar-alexandria,The Sushi Bar,https://s3-media3.fl.yelpcdn.com/bphoto/0o1lI-pJWyZAjXmmQCHUHQ/o.jpg,FALSE,https://www.yelp.com/biz/the-sushi-bar-alexandria?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,295,"sushi, Sushi Bars",4,,$$,+15712573232,(571) 257-3232,4850.764923683522,38.8264735040848,-77.0588779449463,"2312 Mt Vernon Ave, Alexandria, VA 22301"
7QilQoHuQCxQIh3E7H9P9w,sam-phao-thai-cuisine-alexandria,Sam Phao Thai Cuisine,https://s3-media2.fl.yelpcdn.com/bphoto/ToOYlQ7_dSvr3Ytr3VJliw/o.jpg,FALSE,https://www.yelp.com/biz/sam-phao-thai-cuisine-alexandria?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,247,"thai, bars, noodles, Thai, Bars, Noodles",4,delivery,$$,+17035483736,(703) 548-3736,4356.161389704636,38.80567,-77.05104,"1019 King St, Alexandria, VA 22314"
hbU7BPpTGOwiHHxYegOY2Q,la-jefa-alexandria,La Jefa,https://s3-media1.fl.yelpcdn.com/bphoto/irges0E4fXE_3vEr0xBJuw/o.jpg,FALSE,https://www.yelp.com/biz/la-jefa-alexandria?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,5,"latin, tacos, Latin American, Tacos",5,,NA,+17038675987,(703) 867-5987,2654.8043541229636,38.77853,-77.08039,"6410 Richmond Hwy, Alexandria, VA 22306"
72H5yryNiWQJRDCu0dgZOQ,valentinos-ny-pizzeria-alexandria,Valentino's NY Pizzeria,https://s3-media1.fl.yelpcdn.com/bphoto/eEhrP4zcfw7Rs3eRtY-HQQ/o.jpg,FALSE,https://www.yelp.com/biz/valentinos-ny-pizzeria-alexandria?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,771,"pizza, italian, seafood, Pizza, Italian, Seafood",3.5,,$$,+17033548383,(703) 354-8383,4457.09674062499,38.819244,-77.1426646,"4813 Beauregard St, Alexandria, VA 22312"
BjX5rrHbrebT3sV9ZGhzVw,society-fair-alexandria,Society Fair,https://s3-media4.fl.yelpcdn.com/bphoto/dVvWIaY12KT5P16yw2lnhA/o.jpg,FALSE,https://www.yelp.com/biz/society-fair-alexandria?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,329,"bakeries, wine_bars, newamerican, Bakeries, Wine Bars, American (New)",3,"pickup, delivery, restaurant_reservation",$$,+17036833247,(703) 683-3247,4604.468366406934,38.8033089514886,-77.0475048765769,"277 S Washington St, Alexandria, VA 22314"
AyGy8rt3y8fosagzmk8hHw,landini-brothers-alexandria,Landini Brothers,https://s3-media3.fl.yelpcdn.com/bphoto/Vtix87KrOcDdNCz5PUtQ6w/o.jpg,FALSE,https://www.yelp.com/biz/landini-brothers-alexandria?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,402,"italian, Italian",3.5,,$$$,+17038368404,(703) 836-8404,5180.04094268644,38.8044353,-77.0410098,"115 King St, Alexandria, VA 22314"
2m_hDmvBwq50l2ZCwLzoyQ,a-la-lucia-alexandria,A La Lucia,https://s3-media4.fl.yelpcdn.com/bphoto/ceTTq2RPr1qqOxmtXJKuJw/o.jpg,FALSE,https://www.yelp.com/biz/a-la-lucia-alexandria?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,220,"italian, Italian",3.5,"pickup, delivery",$$,+17038365123,(703) 836-5123,5357.983177316062,38.81266,-77.04167,"315 Madison St, Alexandria, VA 22314"
Nt38RoV9RZnL6x3kl00BKw,yamazato-sushi-and-spice-alexandria,Yamazato Sushi & Spice,https://s3-media4.fl.yelpcdn.com/bphoto/sxx4DON6HmuHz0mN1mo5Ug/o.jpg,FALSE,https://www.yelp.com/biz/yamazato-sushi-and-spice-alexandria?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,525,"sushi, japanese, thai, Sushi Bars, Japanese, Thai",4,,$$,+17039148877,(703) 914-8877,4463.609031299392,38.8172504360258,-77.1443658599649,"6303 Little River Tpke, Ste 120, Alexandria, VA 22312"
hN-kCm6mUoWGtf8U_rQU-g,rus-uz-arlington-arlington-2,Rus Uz - Arlington,https://s3-media2.fl.yelpcdn.com/bphoto/OOkHlGxzdQ2ZyII4RjRgyA/o.jpg,FALSE,https://www.yelp.com/biz/rus-uz-arlington-arlington-2?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,388,"russian, uzbek, halal, Russian, Uzbek, Halal",4,,$$,+15713124086,(571) 312-4086,9591.698266702626,38.88279,-77.10978,"1000 N Randolph St, Arlington, VA 22201"
Zpnl0cYW4B5Z2HH8dWroVw,the-portofino-restaurant-arlington,The Portofino Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/-4mQkFzHY8L8-lL1U4vhdA/o.jpg,FALSE,https://www.yelp.com/biz/the-portofino-restaurant-arlington?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,293,"italian, soup, seafood, Italian, Soup, Seafood",4,"pickup, delivery, restaurant_reservation",$$,+17039798200,(703) 979-8200,7409.001360029081,38.85317,-77.05422,"526 23rd St S, Arlington, VA 22202"
ObPQuzm3QSuddxNAeaY-_Q,paramount-cafe-arlington,Paramount Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/a3SzWcNaFE_POysWyXIpuA/o.jpg,FALSE,https://www.yelp.com/biz/paramount-cafe-arlington?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,271,"cafes, Cafes",5,,$,+17032711200,(703) 271-1200,8140.328401982514,38.860383,-77.053272,"1425 S Eads St, Arlington, VA 22202"
hbjDPj2TQ6HbRg7NfI9_hA,viet-house-alexandria,Viet House,https://s3-media4.fl.yelpcdn.com/bphoto/Uyi5W39zKQepe_dJPcbNzg/o.jpg,FALSE,https://www.yelp.com/biz/viet-house-alexandria?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,280,"vietnamese, Vietnamese",3.5,,$,+17036606741,(703) 660-6741,2491.420485306438,38.78308,-77.07732,"6226 Richmond Hwy, Alexandria, VA 22303"
zQkjrMIIZB6DQa_pK-bhSQ,chasin-tails-arlington-3,Chasin' Tails,https://s3-media3.fl.yelpcdn.com/bphoto/uox4HUCdANyT9KrYsDCN7A/o.jpg,FALSE,https://www.yelp.com/biz/chasin-tails-arlington-3?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,1635,"cajun, seafood, bars, Cajun/Creole, Seafood, Bars",4,"pickup, restaurant_reservation",$$,+17035382565,(703) 538-2565,11366.12209922184,38.886551,-77.162949,"2200 N Westmoreland St, Arlington, VA 22213"
mNL0OMmJuqwjvMu1e5rh1w,lima-district-annandale,Lima District,https://s3-media3.fl.yelpcdn.com/bphoto/yIgpkNLPD0gb_BTLNRcdxw/o.jpg,FALSE,https://www.yelp.com/biz/lima-district-annandale?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,2,"peruvian, sportsbars, latin, Peruvian, Sports Bars, Latin American",4.5,,NA,+17032567300,(703) 256-7300,8781.32776121577,38.8294368759553,-77.1923191110907,"7137 Little River Turnpike, Annandale, VA 22003"
67NSM58UNS5ZuB71NmTBSw,the-secret-garden-cafe-occoquan,The Secret Garden Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/aELW0jXSPKlx4O2nZvf5dw/o.jpg,FALSE,https://www.yelp.com/biz/the-secret-garden-cafe-occoquan?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,732,"cafes, newamerican, Cafes, American (New)",4.5,,$$,+17034942848,(703) 494-2848,18763.586956768315,38.6848536432862,-77.2618011385202,"404 Mill St, Occoquan, VA 22192"
R3VAm-YTq5y5SPfadtAqDg,el-rancho-latin-grill-alexandria-2,El Rancho Latin Grill,https://s3-media2.fl.yelpcdn.com/bphoto/VM2VsEA2kNj27DeKIjOCxw/o.jpg,FALSE,https://www.yelp.com/biz/el-rancho-latin-grill-alexandria-2?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,42,"peruvian, colombian, Peruvian, Colombian",4,"pickup, delivery",NA,,,2069.4894327978895,38.7909099,-77.07728,"5834 N Kings Hwy, Alexandria, VA 22303"
0Iy8DoejXTdvBzfImiTrDQ,hops-grill-and-brewery-alexandria,Hops Grill & Brewery,https://s3-media4.fl.yelpcdn.com/bphoto/AgtK0ZtscpW6nUk-nmyVoQ/o.jpg,FALSE,https://www.yelp.com/biz/hops-grill-and-brewery-alexandria?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,406,"tradamerican, brewpubs, American (Traditional), Brewpubs",3,,$$,+17038379107,(703) 837-9107,6192.745161892933,38.837538277197,-77.0511655056964,"3625 Jefferson Davis Hwy, Alexandria, VA 22305"
0ecRXFT0iQ_wXa-d5O13AQ,mission-bbq-alexandria,Mission BBQ,https://s3-media2.fl.yelpcdn.com/bphoto/8EoLTR2c7b2S94ZOjHV-iA/o.jpg,FALSE,https://www.yelp.com/biz/mission-bbq-alexandria?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,157,"bbq, Barbeque",4,,$$,+15719323100,(571) 932-3100,8402.226275738894,38.73987,-77.16457,"6482 Landsdowne Centre Dr, Alexandria, VA 22315"
JZ8nObhgCIDofq_GV26b7w,blue-waters-caribbean-and-seafood-grill-temple-hills,Blue Waters Caribbean & Seafood Grill,https://s3-media2.fl.yelpcdn.com/bphoto/Nv5iH7nloyrMrigVlT9_ng/o.jpg,FALSE,https://www.yelp.com/biz/blue-waters-caribbean-and-seafood-grill-temple-hills?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,92,"caribbean, seafood, Caribbean, Seafood",4,,$$,+13014491600,(301) 449-1600,16790.17634587397,38.8014921971231,-76.9063326742397,"6349 Old Branch Ave, Temple Hills, MD 20748"
BK-qZTEqJ0f8-As3pVsD0Q,pho-95s-alexandria-2,Pho 95's,https://s3-media1.fl.yelpcdn.com/bphoto/CgAzUsImRKf8JssPjUq3iQ/o.jpg,FALSE,https://www.yelp.com/biz/pho-95s-alexandria-2?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,74,"vietnamese, soup, noodles, Vietnamese, Soup, Noodles",4,"pickup, delivery",$$,+17035665441,(703) 566-5441,3242.7814196496865,38.8107770914119,-77.1328792025813,"265 S Van Dorn St, Alexandria, VA 22304"
9vNmUIpGcVgilBXnvAWLuA,boru-ramen-arlington,Boru Ramen,https://s3-media1.fl.yelpcdn.com/bphoto/QHb05fwa0GrktyN-KioWog/o.jpg,FALSE,https://www.yelp.com/biz/boru-ramen-arlington?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,340,"ramen, Ramen",4,,$$,+17035212811,(703) 521-2811,7385.393589466193,38.8625647941263,-77.087498497451,"2915 Columbia Pike, Arlington, VA 22204"
zlFDjpQ_fcQsgyt_oEAetA,bread-and-water-company-arlington-2,Bread & Water Company,https://s3-media2.fl.yelpcdn.com/bphoto/gtDiEQCcl-7Wy40lveINRA/o.jpg,FALSE,https://www.yelp.com/biz/bread-and-water-company-arlington-2?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,68,"bakeries, breakfast_brunch, sandwiches, Bakeries, Breakfast & Brunch, Sandwiches",4.5,,$,+17035676698,(703) 567-6698,8051.4270980794945,38.8633761700491,-77.0632547628296,"1201 S Joyce St, Arlington, VA 22202"
Eqim0sWweMSpuu5VTm2eHA,pica-taco-alexandria,Pica Taco,https://s3-media3.fl.yelpcdn.com/bphoto/ZJkKz6FsgPppBFez6jO9iQ/o.jpg,FALSE,https://www.yelp.com/biz/pica-taco-alexandria?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,147,"tacos, hotdogs, Tacos, Fast Food",4,pickup,$,+17035415555,(703) 541-5555,8419.34956170257,38.7408391,-77.1653193,"6480 Landsdowne Ctr, Alexandria, VA 22315"
I67xVaFVUjqQSE4FwgXFow,freddies-beach-bar-and-restaurant-arlington,Freddie's Beach Bar & Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/h1ofPZ-6Vc_n-PlExb3cFQ/o.jpg,FALSE,https://www.yelp.com/biz/freddies-beach-bar-and-restaurant-arlington?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,352,"gaybars, karaoke, breakfast_brunch, Gay Bars, Karaoke, Breakfast & Brunch",4,pickup,$$,+17036850555,(703) 685-0555,7415.003455129172,38.853561,-77.054933,"555 23rd St S, Arlington, VA 22202"
wLMEqlgAVW4aBbvARBAowQ,extra-perks-coffee-shop-alexandria,Extra Perks Coffee Shop,https://s3-media4.fl.yelpcdn.com/bphoto/-aMP3WpqhdpR-WC7uj-vJg/o.jpg,FALSE,https://www.yelp.com/biz/extra-perks-coffee-shop-alexandria?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,276,"coffee, breakfast_brunch, british, Coffee & Tea, Breakfast & Brunch, British",3.5,,$,+17037065886,(703) 706-5886,5448.241033125159,38.8133087,-77.0407867,"822 N Fairfax St, Alexandria, VA 22314"
ozvaYiA1D60NEXp6ZRZOqQ,trademark-drink-and-eat-alexandria,Trademark Drink And Eat,https://s3-media2.fl.yelpcdn.com/bphoto/E6t1-7282GD1yTmtCYV6ww/o.jpg,FALSE,https://www.yelp.com/biz/trademark-drink-and-eat-alexandria?adjust_creative=lVsMAinOR6vrk-ZNdWumhw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lVsMAinOR6vrk-ZNdWumhw,163,"tradamerican, American (Traditional)",3.5,,$$,+17032538640,(703) 253-8640,3077.3126564232175,38.8033776730299,-77.0654057711363,"2080 Jamieson Ave, Alexandria, VA 22314"
